device,horizon_h,alpha,rule,base_rate,alert_rate,value
SE0X-LS-1,24,0.050000,bayes_gauss_continuous,1.000000,1.000000,
SE0X-LS-1,24,0.050000,bayes_gauss_discrete,1.000000,1.000000,
SE0X-LS-1,24,0.050000,bayes_filtered_empirical,1.000000,1.000000,
SE0X-LS-1,24,0.050000,persistence_alert,1.000000,1.000000,
SE0X-LS-1,24,0.100000,bayes_gauss_continuous,1.000000,1.000000,
SE0X-LS-1,24,0.100000,bayes_gauss_discrete,1.000000,1.000000,
SE0X-LS-1,24,0.100000,bayes_filtered_empirical,1.000000,1.000000,
SE0X-LS-1,24,0.100000,persistence_alert,1.000000,1.000000,
SE0X-LS-1,24,0.200000,bayes_gauss_continuous,1.000000,1.000000,
SE0X-LS-1,24,0.200000,bayes_gauss_discrete,1.000000,1.000000,
SE0X-LS-1,24,0.200000,bayes_filtered_empirical,1.000000,1.000000,
SE0X-LS-1,24,0.200000,persistence_alert,1.000000,1.000000,
SE0X-LS-1,24,0.300000,bayes_gauss_continuous,1.000000,1.000000,
SE0X-LS-1,24,0.300000,bayes_gauss_discrete,1.000000,1.000000,
SE0X-LS-1,24,0.300000,bayes_filtered_empirical,1.000000,1.000000,
SE0X-LS-1,24,0.300000,persistence_alert,1.000000,1.000000,
SE0X-LS-1,24,0.500000,bayes_gauss_continuous,1.000000,1.000000,
SE0X-LS-1,24,0.500000,bayes_gauss_discrete,1.000000,1.000000,
SE0X-LS-1,24,0.500000,bayes_filtered_empirical,1.000000,1.000000,
SE0X-LS-1,24,0.500000,persistence_alert,1.000000,1.000000,
SE0X-LS-1,48,0.020000,bayes_gauss_continuous,1.000000,1.000000,
SE0X-LS-1,48,0.020000,bayes_gauss_discrete,1.000000,1.000000,
SE0X-LS-1,48,0.020000,bayes_filtered_empirical,1.000000,1.000000,
SE0X-LS-1,48,0.020000,persistence_alert,1.000000,1.000000,
SE0X-LS-1,48,0.050000,bayes_gauss_continuous,1.000000,1.000000,
SE0X-LS-1,48,0.050000,bayes_gauss_discrete,1.000000,1.000000,
SE0X-LS-1,48,0.050000,bayes_filtered_empirical,1.000000,1.000000,
SE0X-LS-1,48,0.050000,persistence_alert,1.000000,1.000000,
SE0X-LS-1,48,0.100000,bayes_gauss_continuous,1.000000,1.000000,
SE0X-LS-1,48,0.100000,bayes_gauss_discrete,1.000000,1.000000,
SE0X-LS-1,48,0.100000,bayes_filtered_empirical,1.000000,1.000000,
SE0X-LS-1,48,0.100000,persistence_alert,1.000000,1.000000,
SE0X-LS-1,48,0.200000,bayes_gauss_continuous,1.000000,1.000000,
SE0X-LS-1,48,0.200000,bayes_gauss_discrete,1.000000,1.000000,
SE0X-LS-1,48,0.200000,bayes_filtered_empirical,1.000000,1.000000,
SE0X-LS-1,48,0.200000,persistence_alert,1.000000,1.000000,
SE0X-LS-1,48,0.300000,bayes_gauss_continuous,1.000000,1.000000,
SE0X-LS-1,48,0.300000,bayes_gauss_discrete,1.000000,1.000000,
SE0X-LS-1,48,0.300000,bayes_filtered_empirical,1.000000,1.000000,
SE0X-LS-1,48,0.300000,persistence_alert,1.000000,1.000000,
SE0X-LS-1,48,0.500000,bayes_gauss_continuous,1.000000,1.000000,
SE0X-LS-1,48,0.500000,bayes_gauss_discrete,1.000000,1.000000,
SE0X-LS-1,48,0.500000,bayes_filtered_empirical,1.000000,1.000000,
SE0X-LS-1,48,0.500000,persistence_alert,1.000000,1.000000,
